match,rally,stroke,stroke_type,merged_type,class_id
9,54,31,Bottom-Smash,Bottom-Smash,8
9,55,5,Bottom-Smash,Bottom-Smash,8
9,56,9,Bottom-Smash,Bottom-Smash,8
9,58,3,Bottom-Smash,Bottom-Smash,8
9,59,9,Bottom-Smash,Bottom-Smash,8
9,61,4,Bottom-Smash,Bottom-Smash,8
9,62,24,Bottom-Smash,Bottom-Smash,8
9,63,4,Bottom-Smash,Bottom-Smash,8
9,64,5,Bottom-Smash,Bottom-Smash,8
9,64,13,Bottom-Smash,Bottom-Smash,8
9,65,22,Bottom-Smash,Bottom-Smash,8
9,67,16,Bottom-Smash,Bottom-Smash,8
9,68,16,Bottom-Smash,Bottom-Smash,8
9,68,22,Bottom-Smash,Bottom-Smash,8
9,69,5,Bottom-Smash,Bottom-Smash,8
9,70,4,Bottom-Smash,Bottom-Smash,8
9,72,16,Bottom-Smash,Bottom-Smash,8
9,72,24,Bottom-Smash,Bottom-Smash,8
9,74,3,Bottom-Smash,Bottom-Smash,8
9,74,11,Bottom-Smash,Bottom-Smash,8
9,75,5,Bottom-Smash,Bottom-Smash,8
9,75,9,Bottom-Smash,Bottom-Smash,8
9,77,3,Bottom-Smash,Bottom-Smash,8
9,77,7,Bottom-Smash,Bottom-Smash,8
9,79,3,Bottom-Smash,Bottom-Smash,8
9,82,3,Bottom-Smash,Bottom-Smash,8
9,84,6,Bottom-Smash,Bottom-Smash,8
9,84,10,Bottom-Smash,Bottom-Smash,8
9,84,14,Bottom-Smash,Bottom-Smash,8
9,85,3,Bottom-Smash,Bottom-Smash,8
9,87,2,Bottom-Smash,Bottom-Smash,8
9,89,4,Bottom-Smash,Bottom-Smash,8
9,90,8,Bottom-Smash,Bottom-Smash,8
9,91,14,Bottom-Smash,Bottom-Smash,8
9,91,24,Bottom-Smash,Bottom-Smash,8
9,91,28,Bottom-Smash,Bottom-Smash,8
9,93,3,Bottom-Smash,Bottom-Smash,8
9,94,7,Bottom-Smash,Bottom-Smash,8
9,96,8,Bottom-Smash,Bottom-Smash,8
9,98,4,Bottom-Smash,Bottom-Smash,8
9,100,4,Bottom-Smash,Bottom-Smash,8
9,101,8,Bottom-Smash,Bottom-Smash,8
9,101,12,Bottom-Smash,Bottom-Smash,8
9,102,5,Bottom-Smash,Bottom-Smash,8
9,104,10,Bottom-Smash,Bottom-Smash,8
9,105,6,Bottom-Smash,Bottom-Smash,8
9,106,3,Bottom-Smash,Bottom-Smash,8
9,106,7,Bottom-Smash,Bottom-Smash,8
9,107,4,Bottom-Smash,Bottom-Smash,8
9,107,16,Bottom-Smash,Bottom-Smash,8
9,107,20,Bottom-Smash,Bottom-Smash,8
9,109,4,Bottom-Smash,Bottom-Smash,8
9,111,4,Bottom-Smash,Bottom-Smash,8
1,4,7,Top-Block,Top-Block,9
1,7,14,Top-Block,Top-Block,9
1,8,5,Top-Block,Top-Block,9
1,9,7,Top-Block,Top-Block,9
1,10,5,Top-Block,Top-Block,9
1,12,4,Top-Block,Top-Block,9
1,14,6,Top-Block,Top-Block,9
1,18,5,Top-Block,Top-Block,9
1,19,15,Top-Block,Top-Block,9
1,27,4,Top-Block,Top-Block,9
1,27,22,Top-Block,Top-Block,9
1,30,5,Top-Block,Top-Block,9
1,32,10,Top-Block,Top-Block,9
1,32,12,Top-Block,Top-Block,9
1,37,5,Top-Block,Top-Block,9
1,38,6,Top-Block,Top-Block,9
1,38,10,Top-Block,Top-Block,9
1,40,26,Top-Block,Top-Block,9
1,40,34,Top-Block,Top-Block,9
1,41,4,Top-Block,Top-Block,9
1,47,4,Top-Block,Top-Block,9
1,48,12,Top-Block,Top-Block,9
1,54,5,Top-Block,Top-Block,9
1,55,3,Top-Block,Top-Block,9
1,56,6,Top-Block,Top-Block,9
1,58,7,Top-Block,Top-Block,9
1,58,11,Top-Block,Top-Block,9
1,59,11,Top-Block,Top-Block,9
1,59,21,Top-Block,Top-Block,9
1,59,31,Top-Block,Top-Block,9
1,64,5,Top-Block,Top-Block,9
1,64,9,Top-Block,Top-Block,9
1,64,21,Top-Block,Top-Block,9
1,64,29,Top-Block,Top-Block,9
1,64,35,Top-Block,Top-Block,9
1,65,13,Top-Block,Top-Block,9
1,69,9,Top-Block,Top-Block,9
1,69,23,Top-Block,Top-Block,9
1,71,4,Top-Block,Top-Block,9
1,71,10,Top-Block,Top-Block,9
2,2,9,Top-Block,Top-Block,9
2,8,6,Top-Block,Top-Block,9
2,8,10,Top-Block,Top-Block,9
2,9,5,Top-Block,Top-Block,9
2,9,9,Top-Block,Top-Block,9
2,13,4,Top-Block,Top-Block,9
2,13,10,Top-Block,Top-Block,9
2,13,14,Top-Block,Top-Block,9
2,13,18,Top-Block,Top-Block,9
2,14,8,Top-Block,Top-Block,9
2,14,16,Top-Block,Top-Block,9
2,14,24,Top-Block,Top-Block,9
2,14,30,Top-Block,Top-Block,9
2,14,34,Top-Block,Top-Block,9
2,15,4,Top-Block,Top-Block,9
2,17,8,Top-Block,Top-Block,9
2,17,10,Top-Block,Top-Block,9
2,25,4,Top-Block,Top-Block,9
2,26,8,Top-Block,Top-Block,9
2,28,9,Top-Block,Top-Block,9
2,34,19,Top-Block,Top-Block,9
2,37,6,Top-Block,Top-Block,9
2,37,10,Top-Block,Top-Block,9
2,39,20,Top-Block,Top-Block,9
2,41,7,Top-Block,Top-Block,9
2,43,6,Top-Block,Top-Block,9
2,44,8,Top-Block,Top-Block,9
2,44,12,Top-Block,Top-Block,9
2,44,14,Top-Block,Top-Block,9
2,44,16,Top-Block,Top-Block,9
2,44,18,Top-Block,Top-Block,9
2,44,22,Top-Block,Top-Block,9
2,44,24,Top-Block,Top-Block,9
2,44,28,Top-Block,Top-Block,9
2,44,32,Top-Block,Top-Block,9
2,44,36,Top-Block,Top-Block,9
2,47,6,Top-Block,Top-Block,9
2,48,4,Top-Block,Top-Block,9
2,49,11,Top-Block,Top-Block,9
2,49,17,Top-Block,Top-Block,9
2,52,7,Top-Block,Top-Block,9
2,57,8,Top-Block,Top-Block,9
2,57,12,Top-Block,Top-Block,9
2,57,42,Top-Block,Top-Block,9
2,58,11,Top-Block,Top-Block,9
2,58,13,Top-Block,Top-Block,9
2,58,15,Top-Block,Top-Block,9
2,58,19,Top-Block,Top-Block,9
2,64,4,Top-Block,Top-Block,9
2,64,16,Top-Block,Top-Block,9
2,64,20,Top-Block,Top-Block,9
2,64,28,Top-Block,Top-Block,9
2,65,4,Top-Block,Top-Block,9
2,69,4,Top-Block,Top-Block,9
2,70,8,Top-Block,Top-Block,9
2,71,7,Top-Block,Top-Block,9
2,74,5,Top-Block,Top-Block,9
2,75,9,Top-Block,Top-Block,9
2,76,21,Top-Block,Top-Block,9
2,77,7,Top-Block,Top-Block,9
2,77,11,Top-Block,Top-Block,9
2,77,13,Top-Block,Top-Block,9
2,79,9,Top-Block,Top-Block,9
2,79,11,Top-Block,Top-Block,9
2,79,17,Top-Block,Top-Block,9
2,82,5,Top-Block,Top-Block,9
2,82,7,Top-Block,Top-Block,9
2,82,9,Top-Block,Top-Block,9
2,82,15,Top-Block,Top-Block,9
2,84,3,Top-Block,Top-Block,9
2,84,5,Top-Block,Top-Block,9
3,1,4,Top-Block,Top-Block,9
3,1,26,Top-Block,Top-Block,9
3,1,30,Top-Block,Top-Block,9
3,5,4,Top-Block,Top-Block,9
3,5,6,Top-Block,Top-Block,9
3,5,14,Top-Block,Top-Block,9
3,5,18,Top-Block,Top-Block,9
3,6,7,Top-Block,Top-Block,9
3,8,11,Top-Block,Top-Block,9
3,10,6,Top-Block,Top-Block,9
3,10,8,Top-Block,Top-Block,9
3,14,6,Top-Block,Top-Block,9
3,14,10,Top-Block,Top-Block,9
3,14,12,Top-Block,Top-Block,9
3,15,8,Top-Block,Top-Block,9
3,15,14,Top-Block,Top-Block,9
3,16,4,Top-Block,Top-Block,9
3,16,14,Top-Block,Top-Block,9
3,17,12,Top-Block,Top-Block,9
3,18,6,Top-Block,Top-Block,9
3,18,10,Top-Block,Top-Block,9
3,19,21,Top-Block,Top-Block,9
3,21,22,Top-Block,Top-Block,9
3,21,26,Top-Block,Top-Block,9
3,25,6,Top-Block,Top-Block,9
3,25,16,Top-Block,Top-Block,9
3,28,11,Top-Block,Top-Block,9
3,29,7,Top-Block,Top-Block,9
3,30,5,Top-Block,Top-Block,9
3,30,13,Top-Block,Top-Block,9
3,30,19,Top-Block,Top-Block,9
3,31,13,Top-Block,Top-Block,9
3,35,5,Top-Block,Top-Block,9
3,37,6,Top-Block,Top-Block,9
3,37,18,Top-Block,Top-Block,9
3,39,5,Top-Block,Top-Block,9
3,42,5,Top-Block,Top-Block,9
3,42,19,Top-Block,Top-Block,9
3,42,29,Top-Block,Top-Block,9
3,46,5,Top-Block,Top-Block,9
3,46,9,Top-Block,Top-Block,9
3,47,6,Top-Block,Top-Block,9
3,49,7,Top-Block,Top-Block,9
3,49,9,Top-Block,Top-Block,9
3,49,15,Top-Block,Top-Block,9
3,54,5,Top-Block,Top-Block,9
3,55,5,Top-Block,Top-Block,9
3,55,11,Top-Block,Top-Block,9
3,55,17,Top-Block,Top-Block,9
3,55,21,Top-Block,Top-Block,9
3,58,7,Top-Block,Top-Block,9
5,2,15,Top-Block,Top-Block,9
5,3,11,Top-Block,Top-Block,9
5,3,21,Top-Block,Top-Block,9
5,6,3,Top-Block,Top-Block,9
5,6,7,Top-Block,Top-Block,9
5,9,4,Top-Block,Top-Block,9
5,10,5,Top-Block,Top-Block,9
5,11,4,Top-Block,Top-Block,9
5,11,6,Top-Block,Top-Block,9
5,12,6,Top-Block,Top-Block,9
5,12,14,Top-Block,Top-Block,9
5,15,27,Top-Block,Top-Block,9
5,16,18,Top-Block,Top-Block,9
5,16,26,Top-Block,Top-Block,9
5,16,30,Top-Block,Top-Block,9
5,19,5,Top-Block,Top-Block,9
5,21,11,Top-Block,Top-Block,9
5,21,13,Top-Block,Top-Block,9
5,21,21,Top-Block,Top-Block,9
5,25,7,Top-Block,Top-Block,9
5,27,5,Top-Block,Top-Block,9
5,27,13,Top-Block,Top-Block,9
5,30,11,Top-Block,Top-Block,9
5,32,6,Top-Block,Top-Block,9
5,32,12,Top-Block,Top-Block,9
5,33,12,Top-Block,Top-Block,9
5,33,14,Top-Block,Top-Block,9
5,36,9,Top-Block,Top-Block,9
5,36,31,Top-Block,Top-Block,9
5,38,5,Top-Block,Top-Block,9
5,39,4,Top-Block,Top-Block,9
5,40,4,Top-Block,Top-Block,9
5,41,13,Top-Block,Top-Block,9
5,41,15,Top-Block,Top-Block,9
5,41,31,Top-Block,Top-Block,9
5,41,39,Top-Block,Top-Block,9
5,42,6,Top-Block,Top-Block,9
5,44,4,Top-Block,Top-Block,9
5,44,8,Top-Block,Top-Block,9
5,46,9,Top-Block,Top-Block,9
5,47,5,Top-Block,Top-Block,9
5,47,7,Top-Block,Top-Block,9
5,49,5,Top-Block,Top-Block,9
5,49,17,Top-Block,Top-Block,9
5,50,6,Top-Block,Top-Block,9
5,50,16,Top-Block,Top-Block,9
5,51,5,Top-Block,Top-Block,9
5,51,7,Top-Block,Top-Block,9
5,53,8,Top-Block,Top-Block,9
5,56,7,Top-Block,Top-Block,9
5,56,9,Top-Block,Top-Block,9
5,57,6,Top-Block,Top-Block,9
5,58,8,Top-Block,Top-Block,9
5,60,4,Top-Block,Top-Block,9
5,60,10,Top-Block,Top-Block,9
5,60,14,Top-Block,Top-Block,9
5,60,16,Top-Block,Top-Block,9
5,61,9,Top-Block,Top-Block,9
5,61,21,Top-Block,Top-Block,9
5,64,3,Top-Block,Top-Block,9
5,65,4,Top-Block,Top-Block,9
5,65,8,Top-Block,Top-Block,9
5,66,6,Top-Block,Top-Block,9
5,66,10,Top-Block,Top-Block,9
5,68,5,Top-Block,Top-Block,9
5,69,5,Top-Block,Top-Block,9
5,69,11,Top-Block,Top-Block,9
5,70,10,Top-Block,Top-Block,9
5,72,8,Top-Block,Top-Block,9
5,73,8,Top-Block,Top-Block,9
5,73,10,Top-Block,Top-Block,9
5,73,12,Top-Block,Top-Block,9
5,75,3,Top-Block,Top-Block,9
5,76,4,Top-Block,Top-Block,9
5,78,3,Top-Block,Top-Block,9
6,1,4,Top-Block,Top-Block,9
6,3,7,Top-Block,Top-Block,9
6,3,15,Top-Block,Top-Block,9
6,6,6,Top-Block,Top-Block,9
6,6,10,Top-Block,Top-Block,9
6,9,6,Top-Block,Top-Block,9
6,10,5,Top-Block,Top-Block,9
6,11,6,Top-Block,Top-Block,9
6,13,3,Top-Block,Top-Block,9
6,15,6,Top-Block,Top-Block,9
6,15,10,Top-Block,Top-Block,9
6,17,21,Top-Block,Top-Block,9
6,18,4,Top-Block,Top-Block,9
6,19,7,Top-Block,Top-Block,9
6,19,21,Top-Block,Top-Block,9
6,19,41,Top-Block,Top-Block,9
6,19,43,Top-Block,Top-Block,9
6,20,8,Top-Block,Top-Block,9
6,21,8,Top-Block,Top-Block,9
6,23,5,Top-Block,Top-Block,9
6,24,6,Top-Block,Top-Block,9
6,24,8,Top-Block,Top-Block,9
6,24,10,Top-Block,Top-Block,9
6,24,12,Top-Block,Top-Block,9
6,24,14,Top-Block,Top-Block,9
6,25,5,Top-Block,Top-Block,9
6,29,4,Top-Block,Top-Block,9
6,30,8,Top-Block,Top-Block,9
6,31,6,Top-Block,Top-Block,9
6,33,8,Top-Block,Top-Block,9
6,37,3,Top-Block,Top-Block,9
6,38,10,Top-Block,Top-Block,9
6,40,10,Top-Block,Top-Block,9
6,41,15,Top-Block,Top-Block,9
6,41,23,Top-Block,Top-Block,9
6,43,5,Top-Block,Top-Block,9
6,44,5,Top-Block,Top-Block,9
6,49,7,Top-Block,Top-Block,9
6,51,12,Top-Block,Top-Block,9
6,52,6,Top-Block,Top-Block,9
6,55,13,Top-Block,Top-Block,9
6,56,11,Top-Block,Top-Block,9
6,61,4,Top-Block,Top-Block,9
6,64,4,Top-Block,Top-Block,9
6,65,6,Top-Block,Top-Block,9
6,68,5,Top-Block,Top-Block,9
6,68,9,Top-Block,Top-Block,9
6,69,7,Top-Block,Top-Block,9
6,70,12,Top-Block,Top-Block,9
6,71,15,Top-Block,Top-Block,9
6,73,15,Top-Block,Top-Block,9
6,74,4,Top-Block,Top-Block,9
6,77,9,Top-Block,Top-Block,9
6,77,11,Top-Block,Top-Block,9
6,77,13,Top-Block,Top-Block,9
6,78,4,Top-Block,Top-Block,9
6,85,5,Top-Block,Top-Block,9
6,86,5,Top-Block,Top-Block,9
6,87,4,Top-Block,Top-Block,9
6,87,10,Top-Block,Top-Block,9
6,89,3,Top-Block,Top-Block,9
6,89,7,Top-Block,Top-Block,9
6,93,4,Top-Block,Top-Block,9
6,95,5,Top-Block,Top-Block,9
6,98,7,Top-Block,Top-Block,9
6,98,11,Top-Block,Top-Block,9
6,99,6,Top-Block,Top-Block,9
6,102,7,Top-Block,Top-Block,9
6,102,11,Top-Block,Top-Block,9
6,103,7,Top-Block,Top-Block,9
6,104,5,Top-Block,Top-Block,9
6,105,6,Top-Block,Top-Block,9
6,105,20,Top-Block,Top-Block,9
6,106,10,Top-Block,Top-Block,9
6,106,12,Top-Block,Top-Block,9
6,106,20,Top-Block,Top-Block,9
6,108,13,Top-Block,Top-Block,9
6,108,21,Top-Block,Top-Block,9
6,110,7,Top-Block,Top-Block,9
6,111,9,Top-Block,Top-Block,9
6,111,15,Top-Block,Top-Block,9
6,112,5,Top-Block,Top-Block,9
7,1,9,Top-Block,Top-Block,9
7,2,7,Top-Block,Top-Block,9
7,4,5,Top-Block,Top-Block,9
7,4,11,Top-Block,Top-Block,9
7,9,5,Top-Block,Top-Block,9
7,10,4,Top-Block,Top-Block,9
7,10,18,Top-Block,Top-Block,9
7,11,12,Top-Block,Top-Block,9
7,11,20,Top-Block,Top-Block,9
7,12,18,Top-Block,Top-Block,9
7,13,5,Top-Block,Top-Block,9
7,14,5,Top-Block,Top-Block,9
7,16,10,Top-Block,Top-Block,9
7,21,5,Top-Block,Top-Block,9
7,21,11,Top-Block,Top-Block,9
7,21,17,Top-Block,Top-Block,9
7,25,4,Top-Block,Top-Block,9
7,28,6,Top-Block,Top-Block,9
7,28,8,Top-Block,Top-Block,9
7,30,19,Top-Block,Top-Block,9
7,30,23,Top-Block,Top-Block,9
7,32,4,Top-Block,Top-Block,9
7,34,5,Top-Block,Top-Block,9
7,34,9,Top-Block,Top-Block,9
7,35,8,Top-Block,Top-Block,9
7,37,6,Top-Block,Top-Block,9
7,37,22,Top-Block,Top-Block,9
7,38,11,Top-Block,Top-Block,9
7,41,5,Top-Block,Top-Block,9
7,42,5,Top-Block,Top-Block,9
7,42,9,Top-Block,Top-Block,9
7,43,5,Top-Block,Top-Block,9
7,53,5,Top-Block,Top-Block,9
7,55,4,Top-Block,Top-Block,9
7,55,6,Top-Block,Top-Block,9
7,60,9,Top-Block,Top-Block,9
7,60,13,Top-Block,Top-Block,9
7,67,5,Top-Block,Top-Block,9
7,71,18,Top-Block,Top-Block,9
7,71,20,Top-Block,Top-Block,9
7,72,4,Top-Block,Top-Block,9
7,75,3,Top-Block,Top-Block,9
7,76,3,Top-Block,Top-Block,9
7,77,3,Top-Block,Top-Block,9
7,81,5,Top-Block,Top-Block,9
7,81,13,Top-Block,Top-Block,9
7,81,21,Top-Block,Top-Block,9
7,83,6,Top-Block,Top-Block,9
7,83,10,Top-Block,Top-Block,9
7,83,12,Top-Block,Top-Block,9
7,84,11,Top-Block,Top-Block,9
7,84,15,Top-Block,Top-Block,9
7,84,17,Top-Block,Top-Block,9
7,84,23,Top-Block,Top-Block,9
7,86,5,Top-Block,Top-Block,9
7,86,7,Top-Block,Top-Block,9
7,87,3,Top-Block,Top-Block,9
7,87,5,Top-Block,Top-Block,9
7,88,15,Top-Block,Top-Block,9
7,91,5,Top-Block,Top-Block,9
7,96,4,Top-Block,Top-Block,9
7,96,8,Top-Block,Top-Block,9
7,96,12,Top-Block,Top-Block,9
7,97,3,Top-Block,Top-Block,9
7,98,8,Top-Block,Top-Block,9
7,101,3,Top-Block,Top-Block,9
7,102,3,Top-Block,Top-Block,9
7,102,15,Top-Block,Top-Block,9
7,103,4,Top-Block,Top-Block,9
7,103,6,Top-Block,Top-Block,9
7,103,8,Top-Block,Top-Block,9
7,103,14,Top-Block,Top-Block,9
7,105,3,Top-Block,Top-Block,9
7,107,4,Top-Block,Top-Block,9
7,108,5,Top-Block,Top-Block,9
7,109,15,Top-Block,Top-Block,9
7,112,3,Top-Block,Top-Block,9
7,112,7,Top-Block,Top-Block,9
7,112,15,Top-Block,Top-Block,9
7,113,4,Top-Block,Top-Block,9
7,113,22,Top-Block,Top-Block,9
7,113,26,Top-Block,Top-Block,9
7,117,23,Top-Block,Top-Block,9
8,1,21,Top-Block,Top-Block,9
8,3,4,Top-Block,Top-Block,9
8,3,6,Top-Block,Top-Block,9
8,6,6,Top-Block,Top-Block,9
8,6,10,Top-Block,Top-Block,9
8,7,6,Top-Block,Top-Block,9
8,7,10,Top-Block,Top-Block,9
8,12,6,Top-Block,Top-Block,9
8,12,10,Top-Block,Top-Block,9
8,12,16,Top-Block,Top-Block,9
8,13,14,Top-Block,Top-Block,9
8,13,28,Top-Block,Top-Block,9
8,13,32,Top-Block,Top-Block,9
8,15,6,Top-Block,Top-Block,9
8,18,10,Top-Block,Top-Block,9
8,18,12,Top-Block,Top-Block,9
8,19,6,Top-Block,Top-Block,9
8,20,4,Top-Block,Top-Block,9
8,23,8,Top-Block,Top-Block,9
8,26,5,Top-Block,Top-Block,9
8,29,20,Top-Block,Top-Block,9
8,33,5,Top-Block,Top-Block,9
8,36,5,Top-Block,Top-Block,9
8,36,17,Top-Block,Top-Block,9
8,40,8,Top-Block,Top-Block,9
8,43,4,Top-Block,Top-Block,9
8,43,14,Top-Block,Top-Block,9
8,45,4,Top-Block,Top-Block,9
8,47,6,Top-Block,Top-Block,9
8,47,10,Top-Block,Top-Block,9
8,48,6,Top-Block,Top-Block,9
8,49,4,Top-Block,Top-Block,9
8,49,8,Top-Block,Top-Block,9
8,53,15,Top-Block,Top-Block,9
8,53,19,Top-Block,Top-Block,9
8,57,6,Top-Block,Top-Block,9
8,58,4,Top-Block,Top-Block,9
8,58,12,Top-Block,Top-Block,9
8,58,18,Top-Block,Top-Block,9
8,59,10,Top-Block,Top-Block,9
8,59,16,Top-Block,Top-Block,9
8,65,21,Top-Block,Top-Block,9
8,66,9,Top-Block,Top-Block,9
8,66,17,Top-Block,Top-Block,9
8,67,7,Top-Block,Top-Block,9
8,68,4,Top-Block,Top-Block,9
8,70,5,Top-Block,Top-Block,9
8,71,4,Top-Block,Top-Block,9
8,71,10,Top-Block,Top-Block,9
9,1,4,Top-Block,Top-Block,9
9,2,6,Top-Block,Top-Block,9
9,2,10,Top-Block,Top-Block,9
9,2,14,Top-Block,Top-Block,9
9,2,18,Top-Block,Top-Block,9
9,2,22,Top-Block,Top-Block,9
9,2,32,Top-Block,Top-Block,9
9,5,5,Top-Block,Top-Block,9
9,8,3,Top-Block,Top-Block,9
9,9,3,Top-Block,Top-Block,9
9,10,8,Top-Block,Top-Block,9
9,10,16,Top-Block,Top-Block,9
9,10,20,Top-Block,Top-Block,9
9,11,6,Top-Block,Top-Block,9
9,13,4,Top-Block,Top-Block,9
9,13,8,Top-Block,Top-Block,9
9,14,3,Top-Block,Top-Block,9
9,14,5,Top-Block,Top-Block,9
9,14,7,Top-Block,Top-Block,9
9,15,5,Top-Block,Top-Block,9
9,23,5,Top-Block,Top-Block,9
9,23,9,Top-Block,Top-Block,9
9,23,13,Top-Block,Top-Block,9
9,26,4,Top-Block,Top-Block,9
9,26,8,Top-Block,Top-Block,9
9,29,4,Top-Block,Top-Block,9
9,30,17,Top-Block,Top-Block,9
9,30,23,Top-Block,Top-Block,9
9,31,6,Top-Block,Top-Block,9
9,31,12,Top-Block,Top-Block,9
9,31,18,Top-Block,Top-Block,9
9,32,4,Top-Block,Top-Block,9
9,32,8,Top-Block,Top-Block,9
9,33,3,Top-Block,Top-Block,9
9,34,4,Top-Block,Top-Block,9
9,34,8,Top-Block,Top-Block,9
9,37,5,Top-Block,Top-Block,9
9,39,8,Top-Block,Top-Block,9
9,41,6,Top-Block,Top-Block,9
9,44,3,Top-Block,Top-Block,9
9,44,9,Top-Block,Top-Block,9
9,45,9,Top-Block,Top-Block,9
9,47,7,Top-Block,Top-Block,9
9,48,6,Top-Block,Top-Block,9
9,49,5,Top-Block,Top-Block,9
9,51,5,Top-Block,Top-Block,9
9,52,6,Top-Block,Top-Block,9
9,54,8,Top-Block,Top-Block,9
9,54,20,Top-Block,Top-Block,9
9,54,24,Top-Block,Top-Block,9
9,54,32,Top-Block,Top-Block,9
9,55,6,Top-Block,Top-Block,9
9,58,4,Top-Block,Top-Block,9
9,60,12,Top-Block,Top-Block,9
9,61,5,Top-Block,Top-Block,9
9,61,9,Top-Block,Top-Block,9
9,62,5,Top-Block,Top-Block,9
9,62,13,Top-Block,Top-Block,9
9,62,17,Top-Block,Top-Block,9
9,62,21,Top-Block,Top-Block,9
9,62,23,Top-Block,Top-Block,9
9,63,5,Top-Block,Top-Block,9
9,64,6,Top-Block,Top-Block,9
9,64,14,Top-Block,Top-Block,9
9,65,5,Top-Block,Top-Block,9
9,65,19,Top-Block,Top-Block,9
9,65,23,Top-Block,Top-Block,9
9,65,27,Top-Block,Top-Block,9
9,66,6,Top-Block,Top-Block,9
9,66,14,Top-Block,Top-Block,9
9,67,7,Top-Block,Top-Block,9
9,67,13,Top-Block,Top-Block,9
9,67,17,Top-Block,Top-Block,9
9,68,17,Top-Block,Top-Block,9
9,69,6,Top-Block,Top-Block,9
9,69,8,Top-Block,Top-Block,9
9,70,5,Top-Block,Top-Block,9
9,70,7,Top-Block,Top-Block,9
9,72,9,Top-Block,Top-Block,9
9,72,17,Top-Block,Top-Block,9
9,72,25,Top-Block,Top-Block,9
9,74,4,Top-Block,Top-Block,9
9,74,12,Top-Block,Top-Block,9
9,75,6,Top-Block,Top-Block,9
9,75,10,Top-Block,Top-Block,9
9,75,12,Top-Block,Top-Block,9
9,76,5,Top-Block,Top-Block,9
9,77,4,Top-Block,Top-Block,9
9,79,4,Top-Block,Top-Block,9
9,82,4,Top-Block,Top-Block,9
9,84,7,Top-Block,Top-Block,9
9,84,11,Top-Block,Top-Block,9
9,84,15,Top-Block,Top-Block,9
9,85,4,Top-Block,Top-Block,9
9,87,3,Top-Block,Top-Block,9
9,89,5,Top-Block,Top-Block,9
9,90,9,Top-Block,Top-Block,9
9,91,15,Top-Block,Top-Block,9
9,91,25,Top-Block,Top-Block,9
9,94,4,Top-Block,Top-Block,9
9,94,8,Top-Block,Top-Block,9
9,96,9,Top-Block,Top-Block,9
9,96,29,Top-Block,Top-Block,9
9,97,7,Top-Block,Top-Block,9
9,98,5,Top-Block,Top-Block,9
9,100,5,Top-Block,Top-Block,9
9,101,9,Top-Block,Top-Block,9
9,101,13,Top-Block,Top-Block,9
9,102,6,Top-Block,Top-Block,9
9,103,5,Top-Block,Top-Block,9
9,104,11,Top-Block,Top-Block,9
9,105,7,Top-Block,Top-Block,9
9,106,4,Top-Block,Top-Block,9
9,106,8,Top-Block,Top-Block,9
9,107,5,Top-Block,Top-Block,9
9,107,7,Top-Block,Top-Block,9
9,107,13,Top-Block,Top-Block,9
9,107,17,Top-Block,Top-Block,9
9,107,21,Top-Block,Top-Block,9
9,108,5,Top-Block,Top-Block,9
9,109,5,Top-Block,Top-Block,9
9,111,5,Top-Block,Top-Block,9
1,2,12,Top-Clear,Top-Clear,10
1,7,12,Top-Clear,Top-Clear,10
1,10,3,Top-Clear,Top-Clear,10
1,10,21,Top-Clear,Top-Clear,10
1,10,27,Top-Clear,Top-Clear,10
1,11,15,Top-Clear,Top-Clear,10
1,12,10,Top-Clear,Top-Clear,10
1,13,32,Top-Clear,Top-Clear,10
1,19,17,Top-Clear,Top-Clear,10
1,19,25,Top-Clear,Top-Clear,10
1,20,13,Top-Clear,Top-Clear,10
1,20,17,Top-Clear,Top-Clear,10
1,27,20,Top-Clear,Top-Clear,10
1,29,6,Top-Clear,Top-Clear,10
1,35,3,Top-Clear,Top-Clear,10
1,40,46,Top-Clear,Top-Clear,10
1,44,7,Top-Clear,Top-Clear,10
1,49,16,Top-Clear,Top-Clear,10
1,64,45,Top-Clear,Top-Clear,10
1,69,13,Top-Clear,Top-Clear,10
1,69,21,Top-Clear,Top-Clear,10
1,69,29,Top-Clear,Top-Clear,10
1,70,15,Top-Clear,Top-Clear,10
2,23,3,Top-Clear,Top-Clear,10
2,44,30,Top-Clear,Top-Clear,10
2,50,14,Top-Clear,Top-Clear,10
2,50,16,Top-Clear,Top-Clear,10
2,52,9,Top-Clear,Top-Clear,10
2,56,10,Top-Clear,Top-Clear,10
2,57,14,Top-Clear,Top-Clear,10
2,57,40,Top-Clear,Top-Clear,10
2,58,17,Top-Clear,Top-Clear,10
2,63,4,Top-Clear,Top-Clear,10
2,63,6,Top-Clear,Top-Clear,10
2,64,14,Top-Clear,Top-Clear,10
2,68,11,Top-Clear,Top-Clear,10
2,69,12,Top-Clear,Top-Clear,10
2,76,15,Top-Clear,Top-Clear,10
2,79,15,Top-Clear,Top-Clear,10
2,83,4,Top-Clear,Top-Clear,10
3,1,16,Top-Clear,Top-Clear,10
3,1,22,Top-Clear,Top-Clear,10
3,1,24,Top-Clear,Top-Clear,10
3,3,15,Top-Clear,Top-Clear,10
3,5,2,Top-Clear,Top-Clear,10
3,5,10,Top-Clear,Top-Clear,10
3,5,12,Top-Clear,Top-Clear,10
3,8,9,Top-Clear,Top-Clear,10
3,9,8,Top-Clear,Top-Clear,10
3,17,10,Top-Clear,Top-Clear,10
3,18,8,Top-Clear,Top-Clear,10
